Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,strain,tissue
SRR3734321,WGS,190,1636438080,PRJNA327349,SAMN05330399,Model organism or animal,1031495180,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890088,Illumina HiSeq 2000,EF26N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF26N,female,SRP077652,EF26N,Whole organism
SRR3734322,WGS,190,2429424550,PRJNA327349,SAMN05330355,Model organism or animal,1769379886,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890089,Illumina HiSeq 2000,EA22N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA22N,female,SRP077652,EA22N,Whole organism
SRR3734323,WGS,202,3162271014,PRJNA327349,SAMN05330400,Model organism or animal,2125164456,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890090,Illumina HiSeq 2000,EF27N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF27N,female,SRP077652,EF27N,Whole organism
SRR3734324,WGS,190,2061284730,PRJNA327349,SAMN05330401,Model organism or animal,1410830921,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890091,Illumina HiSeq 2000,EF31N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF31N,female,SRP077652,EF31N,Whole organism
SRR3734325,WGS,190,3517519970,PRJNA327349,SAMN05330402,Model organism or animal,2398612316,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890092,Illumina HiSeq 2000,EF32N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF32N,female,SRP077652,EF32N,Whole organism
SRR3734326,WGS,190,1739084630,PRJNA327349,SAMN05330403,Model organism or animal,1133096598,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890093,Illumina HiSeq 2000,EF35N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF35N,female,SRP077652,EF35N,Whole organism
SRR3734327,WGS,190,1531946440,PRJNA327349,SAMN05330404,Model organism or animal,1021792677,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890094,Illumina HiSeq 2000,EF3N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF3N,female,SRP077652,EF3N,Whole organism
SRR3734328,WGS,190,2105272960,PRJNA327349,SAMN05330405,Model organism or animal,1386684704,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890095,Illumina HiSeq 2000,EF43N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF43N,female,SRP077652,EF43N,Whole organism
SRR3734329,WGS,190,2230961380,PRJNA327349,SAMN05330406,Model organism or animal,1479159827,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890096,Illumina HiSeq 2000,EF46N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF46N,female,SRP077652,EF46N,Whole organism
SRR3734330,WGS,190,2122492470,PRJNA327349,SAMN05330407,Model organism or animal,1412141627,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890097,Illumina HiSeq 2000,EF48N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF48N,female,SRP077652,EF48N,Whole organism
SRR3734331,WGS,190,2233577110,PRJNA327349,SAMN05330408,Model organism or animal,1609626996,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890098,Illumina HiSeq 2000,EF52N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF52N,female,SRP077652,EF52N,Whole organism
SRR3734333,WGS,190,1568909420,PRJNA327349,SAMN05330409,Model organism or animal,1035616241,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890099,Illumina HiSeq 2000,EF53N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF53N,female,SRP077652,EF53N,Whole organism
SRR3734334,WGS,190,4527534510,PRJNA327349,SAMN05330356,Model organism or animal,3086556004,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890100,Illumina HiSeq 2000,EA2N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA2N,female,SRP077652,EA2N,Whole organism
SRR3734335,WGS,190,1787324870,PRJNA327349,SAMN05330410,Model organism or animal,1124557890,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890101,Illumina HiSeq 2000,EF54N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF54N,female,SRP077652,EF54N,Whole organism
SRR3734336,WGS,190,1702231850,PRJNA327349,SAMN05330411,Model organism or animal,1118052653,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890102,Illumina HiSeq 2000,EF59N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF59N,female,SRP077652,EF59N,Whole organism
SRR3734337,WGS,190,2250183490,PRJNA327349,SAMN05330412,Model organism or animal,1584154516,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890103,Illumina HiSeq 2000,EF64N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF64N,female,SRP077652,EF64N,Whole organism
SRR3734338,WGS,190,2006248190,PRJNA327349,SAMN05330413,Model organism or animal,1297416678,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890104,Illumina HiSeq 2000,EF66N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF66N,female,SRP077652,EF66N,Whole organism
SRR3734339,WGS,190,1341417100,PRJNA327349,SAMN05330414,Model organism or animal,842949871,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890105,Illumina HiSeq 2000,EF67N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF67N,female,SRP077652,EF67N,Whole organism
SRR3734340,WGS,190,1704292780,PRJNA327349,SAMN05330415,Model organism or animal,1128253586,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890106,Illumina HiSeq 2000,EF69N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF69N,female,SRP077652,EF69N,Whole organism
SRR3734341,WGS,190,1849135670,PRJNA327349,SAMN05330416,Model organism or animal,1308570381,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890107,Illumina HiSeq 2000,EF6N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF6N,female,SRP077652,EF6N,Whole organism
SRR3734342,WGS,190,3766788190,PRJNA327349,SAMN05330417,Model organism or animal,2509200311,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890108,Illumina HiSeq 2000,EF70N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF70N,female,SRP077652,EF70N,Whole organism
SRR3734343,WGS,190,1885352710,PRJNA327349,SAMN05330418,Model organism or animal,1171372110,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890109,Illumina HiSeq 2000,EF73N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF73N,female,SRP077652,EF73N,Whole organism
SRR3734344,WGS,190,5774821240,PRJNA327349,SAMN05330419,Model organism or animal,4031836620,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890110,Illumina HiSeq 2000,EF74N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF74N,female,SRP077652,EF74N,Whole organism
SRR3734345,WGS,190,4304972310,PRJNA327349,SAMN05330357,Model organism or animal,2985861584,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890111,Illumina HiSeq 2000,EA30N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA30N,female,SRP077652,EA30N,Whole organism
SRR3734346,WGS,190,2735290920,PRJNA327349,SAMN05330420,Model organism or animal,1811699591,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890112,Illumina HiSeq 2000,EF75N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF75N,female,SRP077652,EF75N,Whole organism
SRR3734347,WGS,190,1524446190,PRJNA327349,SAMN05330421,Model organism or animal,964039725,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890113,Illumina HiSeq 2000,EF7N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF7N,female,SRP077652,EF7N,Whole organism
SRR3734348,WGS,190,2548645940,PRJNA327349,SAMN05330422,Model organism or animal,1690915355,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890114,Illumina HiSeq 2000,EF80N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF80N,female,SRP077652,EF80N,Whole organism
SRR3734349,WGS,190,3668305680,PRJNA327349,SAMN05330423,Model organism or animal,2537057206,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890115,Illumina HiSeq 2000,EF81N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF81N,female,SRP077652,EF81N,Whole organism
SRR3734350,WGS,190,1633210170,PRJNA327349,SAMN05330424,Model organism or animal,1027952669,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890116,Illumina HiSeq 2000,EF82N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF82N,female,SRP077652,EF82N,Whole organism
SRR3734351,WGS,190,2299012540,PRJNA327349,SAMN05330425,Model organism or animal,1499642982,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890117,Illumina HiSeq 2000,EF83N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF83N,female,SRP077652,EF83N,Whole organism
SRR3734352,WGS,190,1915408240,PRJNA327349,SAMN05330426,Model organism or animal,1276554488,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890118,Illumina HiSeq 2000,EF86N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF86N,female,SRP077652,EF86N,Whole organism
SRR3734353,WGS,190,1620989370,PRJNA327349,SAMN05330427,Model organism or animal,1014056691,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890119,Illumina HiSeq 2000,EF88N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF88N,female,SRP077652,EF88N,Whole organism
SRR3734354,WGS,190,1956228410,PRJNA327349,SAMN05330428,Model organism or animal,1289006903,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890120,Illumina HiSeq 2000,EF8N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF8N,female,SRP077652,EF8N,Whole organism
SRR3734355,WGS,190,1942703830,PRJNA327349,SAMN05330429,Model organism or animal,1264868527,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890121,Illumina HiSeq 2000,EF93N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF93N,female,SRP077652,EF93N,Whole organism
SRR3734356,WGS,190,2581917030,PRJNA327349,SAMN05330358,Model organism or animal,1818082792,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890122,Illumina HiSeq 2000,EA31N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA31N,female,SRP077652,EA31N,Whole organism
SRR3734357,WGS,190,1382948820,PRJNA327349,SAMN05330430,Model organism or animal,869656653,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890123,Illumina HiSeq 2000,EF95N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF95N,female,SRP077652,EF95N,Whole organism
SRR3734358,WGS,190,1788616680,PRJNA327349,SAMN05330431,Model organism or animal,1184393714,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890124,Illumina HiSeq 2000,EF96N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF96N,female,SRP077652,EF96N,Whole organism
SRR3734359,WGS,190,1900117420,PRJNA327349,SAMN05330432,Model organism or animal,1237835158,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890125,Illumina HiSeq 2000,EF98N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF98N,female,SRP077652,EF98N,Whole organism
SRR3734360,WGS,190,3095369420,PRJNA327349,SAMN05330433,Model organism or animal,2178229670,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890126,Illumina HiSeq 2000,EF9N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EF9N,female,SRP077652,EF9N,Whole organism
SRR3734361,WGS,190,2718022770,PRJNA327349,SAMN05330434,Model organism or animal,1804398545,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890127,Illumina HiSeq 2000,EG12N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG12N,female,SRP077652,EG12N,Whole organism
SRR3734362,WGS,190,1912636330,PRJNA327349,SAMN05330435,Model organism or animal,1368102951,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890128,Illumina HiSeq 2000,EG14N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG14N,female,SRP077652,EG14N,Whole organism
SRR3734363,WGS,202,2812971402,PRJNA327349,SAMN05330436,Model organism or animal,1800541851,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890129,Illumina HiSeq 2000,EG15N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG15N,female,SRP077652,EG15N,Whole organism
SRR3734364,WGS,190,2892978760,PRJNA327349,SAMN05330437,Model organism or animal,2088550581,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890130,Illumina HiSeq 2000,EG16N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG16N,female,SRP077652,EG16N,Whole organism
SRR3734365,WGS,202,2469475856,PRJNA327349,SAMN05330438,Model organism or animal,1588474886,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890131,Illumina HiSeq 2000,EG25N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG25N,female,SRP077652,EG25N,Whole organism
SRR3734366,WGS,190,2869434340,PRJNA327349,SAMN05330439,Model organism or animal,2060600921,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890132,Illumina HiSeq 2000,EG26N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG26N,female,SRP077652,EG26N,Whole organism
SRR3734367,WGS,190,2030917600,PRJNA327349,SAMN05330359,Model organism or animal,1458536622,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890133,Illumina HiSeq 2000,EA37N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EA37N,female,SRP077652,EA37N,Whole organism
SRR3734368,WGS,190,1769579250,PRJNA327349,SAMN05330440,Model organism or animal,1150720748,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890134,Illumina HiSeq 2000,EG28N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG28N,female,SRP077652,EG28N,Whole organism
SRR3734369,WGS,190,1921318190,PRJNA327349,SAMN05330441,Model organism or animal,1242243966,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890135,Illumina HiSeq 2000,EG29N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG29N,female,SRP077652,EG29N,Whole organism
SRR3734370,WGS,190,1579166000,PRJNA327349,SAMN05330442,Model organism or animal,1041153241,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890136,Illumina HiSeq 2000,EG31N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-06T00:00:00Z,EG31N,female,SRP077652,EG31N,Whole organism
SRR3734371,WGS,190,2173344640,PRJNA327349,SAMN05330443,Model organism or animal,1601794063,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890137,Illumina HiSeq 2000,EG33N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG33N,female,SRP077652,EG33N,Whole organism
SRR3734372,WGS,202,2124998792,PRJNA327349,SAMN05330444,Model organism or animal,1448578721,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890138,Illumina HiSeq 2000,EG34N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG34N,female,SRP077652,EG34N,Whole organism
SRR3734373,WGS,202,4074429486,PRJNA327349,SAMN05330445,Model organism or animal,2735136415,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890139,Illumina HiSeq 2000,EG35N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG35N,female,SRP077652,EG35N,Whole organism
SRR3734374,WGS,190,2387412700,PRJNA327349,SAMN05330446,Model organism or animal,1665328893,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890140,Illumina HiSeq 2000,EG36N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG36N,female,SRP077652,EG36N,Whole organism
SRR3734375,WGS,190,3280552730,PRJNA327349,SAMN05330447,Model organism or animal,2271752160,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890141,Illumina HiSeq 2000,EG38N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG38N,female,SRP077652,EG38N,Whole organism
SRR3734376,WGS,202,5321078950,PRJNA327349,SAMN05330448,Model organism or animal,3428638544,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890142,Illumina HiSeq 2000,EG43N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG43N,female,SRP077652,EG43N,Whole organism
SRR3734377,WGS,202,2488314376,PRJNA327349,SAMN05330449,Model organism or animal,1584605683,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1890143,Illumina HiSeq 2000,EG44N,PAIRED,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-05T00:00:00Z,EG44N,female,SRP077652,EG44N,Whole organism
SRR3737553,WGS,101,2498049564,PRJNA327349,SAMN05330489,Model organism or animal,1744242991,UNIVERSITY OF WISCONSIN-MADISON,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX1892872,Illumina HiSeq 2000,FR198N-single,SINGLE,RANDOM,GENOMIC,Drosophila melanogaster,ILLUMINA,2016-07-06T00:00:00Z,FR198N,female,SRP077652,FR198N,Whole organism
